Date,Basic Industries,Capital Goods,Consumer Durables,Consumer Non-Durables,Consumer Services,Energy,Finance,Public Utilities,Technology,Transportation
2018-04-18,127.1017206423951,174.7533743186403,123.59956262322176,128.5821544935864,315.5705289952679,121.35887071936912,142.60089887337466,129.54799271732847,201.87972481155262,127.825086524599
2018-04-19,124.53552682251508,173.72723093359934,120.06250526848365,121.53137433605457,319.9028243770561,121.46899071631445,145.55370963369333,129.26617799971893,203.91238646885253,127.39804546006548
2018-04-20,123.55934156982897,173.58767373151568,117.22112510098994,119.65070123266091,314.78300764065773,120.8559104751415,145.90187997563234,128.15845419105005,201.03522481100597,125.5786105479016
2018-04-23,122.3268083174188,173.40463580794062,116.29458221224058,118.31030236840334,313.263975565717,121.5534243031791,145.619088066643,128.69811073077167,200.28702322435686,126.12613466586464
2018-04-24,122.93888575419665,170.61759092008515,116.05500196676269,116.53851886401097,303.46043810249995,121.20981118373533,145.1246773825185,129.745679480837,191.75989328141873,124.05073379392282
2018-04-25,122.55519829853986,173.52668708105026,117.09132180711556,116.12323657502277,304.18696314067955,121.3455902171854,145.3547223490288,129.36272144352733,191.87275667786395,128.21686724794387
2018-04-26,123.39126437691654,173.69356581850997,117.06495979216504,117.36978572859445,314.7613536826662,122.94882012049209,144.90794093601903,129.84797257333602,196.25418737693897,128.1314794967217
2018-04-27,123.42257950647371,173.0116813801511,118.2041533252853,118.19388323709761,323.36485039715546,122.23334748065488,144.6182124445716,131.31188677052532,194.4785246090294,129.9520924714401
2018-04-30,123.38387836106519,170.40000111447878,116.98579960193494,118.01544057301288,322.33537883709175,121.77392765150759,143.71489114007534,130.259247715517,192.40902465331902,128.2151000464938
2018-05-01,122.35029326563121,169.48453203928517,116.31611530555863,116.56086329149973,324.8369193942883,121.06643896656013,143.9359427236446,129.63629618939584,196.25626817155913,127.35510658977695
2018-05-02,120.94576578032832,167.67034229991418,115.39977862925849,114.35157569735668,322.61778740753033,121.27531184651268,142.99555253279988,129.22143140236872,194.73992518220376,126.53274144925403
2018-05-03,121.94068404566949,168.66789692530767,116.37447232780005,114.33522782739998,322.36065065825693,121.76043498437481,142.30152964933305,128.89112884486536,194.61726425189198,126.1689683396374
2018-05-04,123.1095500960603,170.3139442855896,118.17657663852947,115.4466805769824,324.870713649666,122.16049856268296,143.05769104442743,129.4825042395554,199.28279911554367,128.47301463285257
2018-05-07,122.63223977219053,171.54459198583763,118.56539049381422,114.38373240515752,327.7190701226449,122.16016801568632,143.93857175141454,128.85223597765193,200.74738887936928,129.45909796322954
2018-05-08,122.83765885158,171.06706594179337,117.68035282903939,113.14908050424623,326.33072457752286,122.59064518549178,146.1682359025432,126.70413493359027,200.72309747061655,129.9918165869589
2018-05-09,125.01390628515952,173.77952389105383,119.21391781116357,113.1049573172019,328.3863153035868,125.23312010342806,148.79029435642235,125.6532219432726,205.82349986396417,132.42624196393496
2018-05-10,126.32317394101926,175.7954782254892,119.55471428172953,113.82349224951433,329.1332381809764,126.23041591636807,150.16788732889427,127.05879126270405,208.77590066980179,133.97715031383547
2018-05-11,126.67533360384536,176.02313221591626,119.92444602547883,113.15245756782038,328.8713431848927,127.20930935438166,150.1466410895315,127.78285529645865,208.707419918404,134.5939976529572
2018-05-14,127.25513995680447,176.66285128940967,119.1167377997902,112.46854792041343,329.03816113884716,128.1593646716636,150.17127465828295,127.58969507539067,209.07493348558825,133.93633737303884
2018-05-15,126.2133410652179,174.26839459541503,118.07653077607145,111.64020708559647,324.4524452559374,127.81437829251115,149.95292687977982,126.41554533047157,205.37267870672235,133.92790181025913
2018-05-16,127.15406514612393,174.6321253821119,119.08405410064655,112.27593050694065,326.71400904670486,127.84678047274507,149.8714755494258,125.6186697873317,205.57877001613724,135.1541093273364
2018-05-17,127.37593003746723,175.30084886876324,119.20191012619694,112.69328493417869,325.2342492557604,128.5640685036448,148.9405986385116,124.73423557055312,204.98464911019485,136.1309266628612
2018-05-18,127.11025371113558,177.52442034130706,118.60092657680829,111.97492636519854,324.21274686867,127.7609451116779,146.90705095685234,124.64404863239183,203.00039569808442,136.249706484437
2018-05-21,128.18982546707608,181.15013839518505,119.82182118793534,112.74799015875772,326.51482476445256,128.95745996379955,148.21525662824155,126.44232604410648,205.49441109769333,137.08834534780834
2018-05-22,128.0285204273823,179.63212279061128,119.93309795141923,112.77941196524661,325.21451085245803,127.72152477327158,149.67151859137712,126.4492896168462,203.94782276974382,135.76853077060008
2018-05-23,127.38143702541382,180.01275366770633,119.38637057148857,114.01849818169289,328.17413572321135,127.23267689745425,148.89959312675782,126.97616208547294,205.98274956654424,136.03007157597108
2018-05-24,126.9020524501844,179.36308776324904,119.7309155003081,113.53245002586489,328.2571936323418,125.21252190877878,146.8705013333681,127.58314253385853,205.78853820275918,137.19108257110867
2018-05-25,125.97138615824295,178.53956278384956,120.66124642945746,112.95681413896021,329.3363563899755,121.59729314342759,146.20010599406208,127.89153807872373,205.3606797603642,137.15234743567788
2018-05-29,124.50608260446792,174.91135191393116,120.02576200599108,112.5713368533918,329.0192681949073,120.72301269455015,140.7838907131905,128.2915583291123,202.89739065480222,135.7940967361547
2018-05-30,126.6643822191317,177.00911951051398,121.31951801942242,114.15996525690129,331.8226701143751,124.66726241220994,143.43574116390474,129.01192366154447,204.40810998839066,138.75040154972223
2018-05-31,125.34518882976096,174.8521720663155,117.17768587242139,113.20697814990184,332.1161181897003,124.49718621092731,142.4242584934879,128.94609678131127,207.77060907423882,136.49116715581698
2018-06-01,126.12792200774845,177.51360519720023,117.54431448893902,112.72381843836389,334.2681626092582,124.96196559614332,144.02393651947497,127.82288570590117,213.78267283048768,138.8516452664468
2018-06-04,126.69124287382473,179.3156721300051,118.09979042180096,113.20880862746708,339.353486692623,124.04035879343927,144.2834009387184,127.55491112616582,216.87197172675462,136.74818609115442
2018-06-05,127.15621686401425,179.0511356767571,118.23173962110702,112.10264880971084,344.3213209646723,124.33025755336587,143.27795490221746,126.85974832253083,216.87279199767482,136.21383053636004
2018-06-06,128.40773877732633,182.64569641072598,118.54828787391858,112.32604241379622,344.9995506983254,125.70820318744116,146.3668109297638,125.69475100514313,216.28866951019452,136.7941669451472
2018-06-07,128.25020197525475,182.13940998218584,120.22755995421946,112.96927746418011,344.47720226668184,127.63693816884438,146.71340069377595,126.23568648120853,213.88253875813047,136.6558045983402
2018-06-08,129.1495568665506,182.3416030087361,121.52684971063339,115.23727948030064,344.12642650966876,127.65271020271346,146.87883912033914,126.12290404930329,213.50918652422456,138.31320927709396
2018-06-11,129.3993383300389,182.93956285729874,122.13420888910531,115.48167479878467,345.21760263799484,128.12328605186335,146.47781702357955,125.40698487048275,214.96797517570397,139.27882239593387
2018-06-12,128.9235342428472,182.5275575512574,122.0746580200807,116.0789368293388,347.0926460098814,126.58914659419361,145.7988630751159,126.17400035295165,216.4342730616844,139.5118280526935
2018-06-13,127.9497048471654,180.91302836962046,121.20826665336348,116.16812321618733,348.2424974418228,126.37000478998385,145.43853553089866,124.5900993455525,215.6132482472811,138.1851725258867
2018-06-14,126.12716819043146,180.61288720821946,121.10831472531383,116.15885902042574,351.8429550077328,126.30928634539589,143.58734947832818,125.78580416753877,218.60053232228677,138.14049781239387
2018-06-15,125.86577189657437,179.53651724936998,121.75326579891295,117.24454046501114,350.7044859725114,123.75516927529657,143.30972607901472,126.56010929520735,218.21737424783737,138.92363226203216
2018-06-18,124.82857104099985,178.6018616988023,120.05979925688291,115.5006024217356,351.38946005517346,124.67074499545892,143.73273537407297,126.23981733070171,222.00996157879507,138.2914275183413
2018-06-19,123.48603810922818,174.594457159263,119.9819852112384,115.85761751833603,352.9264000614711,123.62595316068212,143.1969296062269,127.95411299461152,220.9053027467774,135.51889754747774
2018-06-20,123.78193465764433,174.27501196346125,119.39645660062372,116.19833617818549,355.6749618484859,123.14239813686699,143.25482480853424,127.65231482316995,221.9570855876852,135.3802780163506
2018-06-21,124.02867279603083,171.83336409104828,118.40083623921167,116.3818945034959,352.42163501675526,121.44647758467073,142.94441113402306,128.05284805623378,219.68800421237145,134.53105541939757
2018-06-22,126.01655474358778,172.42478947242688,119.83120622707608,117.67141369010656,349.90405450369593,124.60042926002669,141.8326566842654,129.1417790442815,219.42661177852173,135.6450280180015
2018-06-25,124.88364614641503,169.82534009676343,121.53754634635648,118.1795376391344,340.98987214304424,121.86578650417275,140.1067432069739,130.26691244828407,213.8982264755568,133.69360373944772
2018-06-26,125.78648473459289,170.18683452588544,120.82707604774907,117.63381343238215,345.39152374102827,123.44149572242289,140.33551189981185,130.45882824056332,213.3195698685156,133.6387514789254
2018-06-27,125.570531032809,168.81709829080603,120.1698682241632,117.05472179678654,340.18666042248896,124.78688963030112,138.54157142102883,130.90591245037874,210.5782600663167,132.47327270646383
2018-06-28,126.38795453599967,170.51397327409924,121.66967081635651,119.00752850523457,346.9373162031897,124.93547103399824,140.52891460152102,131.38020451445084,212.3650979025999,132.21816974525896
2018-06-29,127.00546547021642,171.1430914751523,122.75138213253831,118.98265804859332,346.65064489859793,125.62597005152432,140.92488566644548,131.10658253521416,212.4832247573342,133.07170502898353
2018-07-02,125.15585113562267,170.92868452957504,121.98047260222076,118.19920315084282,348.66903591740993,123.96758749464458,141.6120442770547,132.0752026334504,214.9213548486412,133.79288072843804
2018-07-03,125.72459531289515,170.31527586770733,121.61500940236769,119.15623931422748,345.2073681835095,124.86771577757314,139.92074016002113,132.0995364357578,210.2981557090013,132.64115884528306
2018-07-05,126.75180108767303,170.9384214997142,123.28433687687084,121.81628966894723,346.5202508503849,125.18359341953497,140.55558523598137,132.64239109056075,214.53581649037932,133.64938107929817
2018-07-06,127.34184004518576,171.48988080745124,123.5928598040247,122.8963529712106,348.4263727591113,125.41009074889966,141.3557595784832,133.920699896276,217.53481699885623,134.6045143112494
2018-07-09,127.78284943221594,174.41384241619744,122.41716852786698,121.80064150895251,353.7703529339469,127.34275387933158,144.9256730097939,131.23114829385528,219.9453752353954,137.2534414551781
2018-07-10,129.12084086791376,175.71625975348596,122.78515926282398,123.9265016368807,354.8594861709357,128.35871077780615,143.92944118570975,132.67409623489144,219.7503655506684,137.48006860278429
2018-07-11,125.84872915564074,172.45319211982383,122.6352801608071,123.79705827819308,356.9921750016498,124.30974311065368,143.0237486662958,132.9395572775028,219.88776004827758,135.13152838172613
2018-07-12,126.55633575967545,175.13641137666505,123.12803701183306,123.51851398508636,364.1317435624525,125.07827146969981,143.9101811230306,132.9840761583224,225.28263285419078,136.09261818172507
2018-07-13,126.8093228534579,176.23853459254045,123.73745126713591,124.04573861059505,367.4426873468557,125.13052006330594,142.50369524594387,133.0423092042836,226.096880426944,136.63219095288594
2018-07-16,126.40533434100729,176.47959424372442,123.33503906467216,123.47898765974121,369.09017812428954,123.80434733207105,146.9941096152827,133.1892768338636,225.01180830678092,135.31599595540754
2018-07-17,126.52617019457526,178.07443817298605,124.29510863994844,124.41990643826837,372.95673117313567,123.19201223068339,146.59588831815051,133.21469395970013,227.80979077300879,135.1571106782712
2018-07-18,127.09778832772271,179.16798869978285,121.82491875279666,124.45287040480086,372.7740722796069,123.49654326345258,147.55886156006025,132.66101549890095,227.37286661744238,138.80787081401635
2018-07-19,127.0814331552794,178.53971781943986,122.20088263536542,123.93936633012376,368.4633059305703,122.923769458963,145.92418415774213,132.90354718281353,225.55855517332364,139.0962080280762
2018-07-20,127.96714344325531,179.57098468840778,122.71771556140172,125.5289951330161,368.4045814510722,122.87225079404665,147.04801139106806,132.67741462428702,225.55959766359618,139.70628875991855
2018-07-23,127.09442235274837,179.49633707231447,122.417189353608,124.64483726055929,366.2967974518279,122.31965786954669,149.7027795367899,132.12423964812658,228.4118083625211,140.90502019786854
2018-07-24,129.00521698091657,182.25004663438222,122.67238764808685,125.53720296749088,370.57838712498756,124.9594053772334,150.96783715946734,133.27340724639754,235.79217629227455,139.19794721863357
2018-07-25,129.87845969181421,183.78957562934664,123.65958095751728,126.33188494298537,376.11938528289147,125.85633744711102,151.84847168439418,131.8201675470497,239.00945752764636,145.52872726369108
2018-07-26,128.88777559222186,185.87594152463492,125.48945928570166,125.71230957061022,367.4048304136599,125.51248995075551,151.27973338185313,132.33940749795744,236.7566648465814,146.00565040595427
2018-07-27,129.66090881592888,185.5901486375208,125.81344021110183,126.59591800799328,368.44545887380457,126.02890912912113,152.28382608353672,132.50641505407762,231.37375325889943,145.6823595956628
